Depthmm,DepthCm,age_calBP,Ti,runningmeanTi,Ca,Carunningmean,Si,Sirunningmean,MnFe,MnFerunningmean,IncCoh,IncCohrunningmean,TiLog
585,58.5,1580,2.478516019,2.775143529,5.363099589,5.428055471,2.28600992,3.51595058,9.332076327,11.27989078,5978.968628,5923.468447,0.39419173
586,58.6,1582,2.348384846,2.779011664,5.412410658,5.42956615,2.766343225,3.535433683,9.343207142,11.30706353,5999.266524,5921.788568,0.370769269
587,58.7,1584,2.740798747,2.782402294,5.484656421,5.42817687,3.578944792,3.542314098,10.74507466,11.33218619,6051.32646,5921.449629,0.437877147
588,58.8,1585,2.452179286,2.782523752,5.094225472,5.428736073,3.346806374,3.55256473,10.96530649,11.34961178,5919.050715,5920.418473,0.38955222
589,58.9,1587,2.260117208,2.78578253,4.895859529,5.432757867,3.724418497,3.541094856,11.74195762,11.35686743,6003.563138,5920.228379,0.354130962
590,59,1589,2.682060446,2.789724395,5.769548634,5.439439425,3.243421935,3.535534198,11.59067272,11.35281538,6105.826429,5918.873192,0.428468561
591,59.1,1590,3.276976879,2.787661489,6.45017234,5.436771547,3.868216469,3.530188555,11.13078327,11.34980528,5919.428999,5916.948905,0.515473377
592,59.2,1592,3.338098945,2.782720219,6.50685043,5.422185428,4.363953742,3.53229224,10.50961729,11.34227886,5850.856468,5917.448328,0.523499205
593,59.3,1593,3.083831525,2.775147186,6.36716531,5.412545733,4.226742771,3.518273555,11.51882717,11.34720274,5813.433247,5917.522419,0.489090644
594,59.4,1595,2.317170812,2.774905312,5.095740205,5.405502679,3.731900284,3.525111528,9.557892256,11.34489216,6010.447591,5918.036141,0.364958049
595,59.5,1597,2.176452213,2.77980967,5.018403075,5.406998958,2.953999104,3.49904868,10.16722057,11.36073385,6016.38115,5916.509569,0.337749136
596,59.6,1598,2.338081548,2.792018642,5.162512879,5.413197861,1.549114123,3.50772887,12.87288404,11.37916971,6022.397112,5914.067892,0.368859655
597,59.7,1600,2.694596091,2.803183997,5.105366066,5.42344059,3.959549522,3.533285935,9.922290029,11.36931472,5904.582424,5910.352834,0.430493675
598,59.8,1602,3.034279723,2.810265218,5.943577673,5.433855387,2.846807063,3.520632784,10.15323734,11.38688048,5939.885087,5907.084342,0.482055615
599,59.9,1603,2.404426702,2.82219146,5.227941072,5.431913517,2.770240514,3.529225245,9.974515198,11.39678432,5962.71225,5901.989604,0.381011542
600,60,1605,2.866022805,2.836999631,5.415113244,5.435918681,4.464316142,3.531434071,10.3689414,11.41337574,5929.419025,5897.402234,0.457279642
601,60.1,1606,2.839396037,2.837618083,5.56561568,5.436379332,3.428579037,3.524367825,11.44534116,11.43436537,5954.627286,5896.527959,0.453225972
602,60.2,1608,2.801490604,2.837547538,5.612892143,5.433266064,2.576842773,3.530810547,11.35012431,11.43531981,5834.721456,5896.420832,0.44738917
603,60.3,1609,2.923910407,2.83999786,6.164793402,5.432755712,5.207406808,3.540350536,10.83815941,11.43573588,5894.142964,5898.664916,0.465964061
604,60.4,1610,2.825846391,2.834527739,6.38622039,5.423318011,5.067919747,3.52182899,10.98297639,11.45404314,5762.786668,5899.913427,0.45114855
605,60.5,1612,3.731225695,2.834236364,6.592672427,5.414358797,3.56105155,3.504272826,11.67350192,11.46495602,5841.199136,5902.525355,0.57185152
606,60.6,1613,3.260351848,2.818631486,6.628255358,5.394637778,4.117692249,3.500293062,12.40532292,11.45572473,5814.020904,5904.308231,0.51326447
607,60.7,1615,2.990452389,2.804817258,6.150747916,5.376048655,3.336204491,3.488244342,11.4294933,11.4389522,5902.943601,5905.283656,0.475736892
608,60.8,1616,2.632435953,2.801076109,6.066965793,5.367056378,3.799392097,3.507020596,11.09451418,11.44818876,5964.309656,5906.14882,0.420357814
609,60.9,1617,2.206094721,2.800849549,5.380044368,5.361746638,3.717791939,3.512575223,10.54706986,11.46105743,6021.750459,5905.769829,0.343624155
610,61,1619,1.981556517,2.810422061,4.710407919,5.365627107,2.051998248,3.51860398,9.24242925,11.47895064,6032.637148,5905.186928,0.297006464
611,61.1,1620,2.23462319,2.821316384,4.582508104,5.37858067,3.122350211,3.538947961,8.98667493,11.50569783,5950.457713,5903.664452,0.349204301
612,61.2,1622,2.206964198,2.828343127,4.656002817,5.395084363,2.483620679,3.55158316,9.330638622,11.53787678,6054.752095,5903.079595,0.343795288
613,61.3,1623,1.83295599,2.836273013,4.844462364,5.406322168,2.357100766,3.564796669,10.70982254,11.57215853,6026.392882,5901.096809,0.263152038
614,61.4,1624,2.570694087,2.851533145,4.945058316,5.415867296,3.067654042,3.594462155,12.39740878,11.58804497,6088.002825,5900.251387,0.410050399
615,61.5,1626,2.352539532,2.858870937,5.505811518,5.42659291,5.617541627,3.612483114,12.77485979,11.58609495,6029.39993,5898.486514,0.37153693
616,61.6,1627,2.378463064,2.872197818,5.290737892,5.429028198,3.94831186,3.591619113,12.95185015,11.5831469,6032.816327,5896.922241,0.376296412
617,61.7,1629,2.323813796,2.877100678,5.392120215,5.436632989,2.367424242,3.583831305,13.30114135,11.57604956,6083.126517,5895.254455,0.366201326
618,61.8,1630,2.678045274,2.888366035,5.235763629,5.442024937,2.838481166,3.594331953,12.1313898,11.56611621,6028.130006,5892.411744,0.427817915
619,61.9,1631,2.791920842,2.896729854,4.95641001,5.450626395,4.383015515,3.61443353,10.10534344,11.57592196,6001.966754,5889.681925,0.445903101
620,62,1633,2.48691374,2.914854733,5.303418458,5.46329771,2.726616269,3.611081693,11.34827504,11.59832833,6050.753456,5887.356362,0.395660722
621,62.1,1634,2.025421913,2.928032306,4.986582712,5.473043977,2.173329027,3.627741573,10.06678823,11.61375305,5948.424693,5884.015863,0.306515504
622,62.2,1636,2.256045739,2.944872088,4.78714363,5.487581646,0.865332612,3.650574698,11.64256411,11.63166037,5939.319594,5880.13855,0.3533479
623,62.3,1637,2.074311843,2.96136023,4.87538988,5.502796182,1.271840838,3.693684221,10.57014734,11.63842784,6049.687379,5876.6305,0.316874047
624,62.4,1639,2.685860969,2.976159119,4.935764937,5.521117083,2.957190852,3.718194236,12.54037403,11.65400976,6073.991279,5873.774253,0.429083528
625,62.5,1640,2.148022184,2.984493886,4.706514124,5.537096296,3.950385626,3.729457866,9.767384944,11.65548192,6038.992802,5871.28289,0.332038762
626,62.6,1641,2.424837705,3.001319771,4.858883654,5.554678433,3.591215335,3.747031635,9.767051462,11.67895836,5987.044915,5870.395146,0.384682676
627,62.7,1643,2.080028313,3.011270916,4.504658332,5.568873348,3.911695037,3.762792122,10.14126565,11.71437057,6030.339635,5868.981571,0.318069247
628,62.8,1644,2.675482037,3.02738854,4.617779093,5.589414309,3.344352546,3.770282496,10.30662863,11.74517748,5987.544184,5867.81211,0.427402039
629,62.9,1646,2.809420051,3.032245975,4.962219834,5.599618416,4.606142176,3.770897229,9.454479157,11.78094453,5986.682707,5867.640611,0.448616678
630,63,1647,2.91963785,3.03618642,4.81371685,5.607836549,3.140773976,3.765472347,10.47234506,11.83490424,5904.438002,5866.672186,0.465328985
631,63.1,1648,2.698449854,3.042323338,5.344881398,5.624595299,3.706304619,3.781132685,10.65169483,11.85649855,5929.583802,5866.89753,0.431114352
632,63.2,1650,2.362222272,3.049900184,5.154228919,5.635273178,3.374603245,3.783763857,9.980087237,11.87288875,5867.418861,5864.865675,0.37332076
633,63.3,1651,2.604921327,3.05993413,4.961451623,5.649519295,3.630330456,3.789899412,9.416603529,11.8876902,5860.583437,5862.875139,0.415794611
634,63.4,1653,2.380388551,3.076892303,4.763852539,5.674837705,3.106191778,3.778461191,9.350566821,11.91122516,5879.311773,5860.332113,0.376647853
635,63.5,1654,2.56898777,3.088586447,4.922868908,5.701800992,2.734927171,3.787186907,9.127185344,11.94303665,6023.644881,5857.640704,0.409762037
636,63.6,1655,2.691798293,3.103181012,5.233370941,5.728268842,4.046894928,3.799325943,8.522697455,11.97301006,5903.17172,5854.391468,0.430042513
637,63.7,1657,2.538157378,3.109612355,4.816625085,5.743002841,4.699146425,3.788046041,8.528648603,12.01528136,5965.420719,5852.222876,0.404518547
638,63.8,1658,2.463015199,3.120401681,4.935527886,5.756083233,2.247738806,3.791893069,8.574261442,12.04757211,5861.233359,5849.218624,0.391467092
639,63.9,1660,2.729694161,3.130811395,5.311411822,5.772960993,3.431795427,3.79354493,10.61330699,12.0581325,5875.619122,5847.115697,0.436113991
640,64,1661,3.352296468,3.141745597,5.483238518,5.783277454,3.439076913,3.779746516,9.964620001,12.05839697,5795.457111,5842.426321,0.525342419
641,64.1,1662,2.733104215,3.145822857,5.44581213,5.796565837,1.869660844,3.799554269,8.466769028,12.06469616,5774.712644,5839.155199,0.436656192
642,64.2,1664,2.996746291,3.157581808,5.399699284,5.815232106,2.361283288,3.83108318,9.373381161,12.08569702,5559.298905,5836.55302,0.476649976
643,64.3,1665,3.500914309,3.16877474,6.525587939,5.834312397,6.689182066,3.83225366,9.111175729,12.11347455,5196.203687,5837.138673,0.544181481
644,64.4,1667,4.060533577,3.174229025,6.812390262,5.837830768,7.161370766,3.808133585,10.2333828,12.14480921,4861.59291,5841.569241,0.608583106
645,64.5,1668,5.240523912,3.167693581,7.327613422,5.834758541,7.927432424,3.780491856,10.35125589,12.15735822,4878.128858,5849.730264,0.719374707
646,64.6,1669,5.278451654,3.155591626,7.677747861,5.828578584,4.43203327,3.71749511,11.43240039,12.16623055,5128.406163,5858.622152,0.722506548
647,64.7,1671,3.589327265,3.136465756,6.229384541,5.812902017,5.433531924,3.69862007,9.83048643,12.15185623,5651.056983,5864.718358,0.555013058
648,64.8,1672,3.913203754,3.141368939,6.219536402,5.815778644,4.91513515,3.68420491,10.2222558,12.16364354,5836.0915,5866.297748,0.592532462
649,64.9,1674,3.220330862,3.137202631,6.088170674,5.817455337,5.16758725,3.687369707,10.35028722,12.17756888,5789.726713,5865.694321,0.507900494
650,65,1675,2.734877135,3.146428345,4.77299402,5.824154517,2.608193453,3.676761461,8.895373464,12.23443518,5891.238671,5865.208468,0.43693782
651,65.1,1677,2.771727675,3.159662759,4.93571278,5.843821653,3.37244432,3.690867422,11.6938951,12.30312394,5837.62598,5863.334086,0.442750558
652,65.2,1678,4.022672065,3.172681222,5.933603239,5.865390705,4.599190283,3.696236148,11.32577404,12.30566474,5892.503141,5861.997452,0.60451463
653,65.3,1680,3.283245249,3.169725431,6.164850788,5.867108004,4.877053622,3.693484977,12.57625658,12.3091224,5971.706648,5860.745697,0.516303324
654,65.4,1681,2.545235026,3.171398208,4.558581195,5.864695102,4.339952032,3.689027106,12.21439389,12.30728914,6135.086103,5858.750319,0.405727891
655,65.5,1683,2.347932869,3.180945193,4.519033975,5.876956293,3.143675808,3.682335749,12.81752117,12.31336169,6045.595225,5855.961191,0.370685676
656,65.6,1684,3.183443542,3.193375221,5.751251208,5.893378851,2.519960319,3.694683207,12.50659785,12.30171124,5988.025262,5854.279239,0.502897152
657,65.7,1686,3.383613773,3.201222069,5.816636865,5.901516219,2.353552489,3.699885864,12.73618671,12.29394078,6008.979614,5854.257646,0.529380784
658,65.8,1687,3.112765747,3.203059398,5.863149809,5.910351736,2.942415382,3.703428169,14.12604781,12.29460131,5979.434926,5853.13793,0.493146439
659,65.9,1689,2.63548711,3.204206782,5.74867657,5.911514667,5.036997559,3.719341255,15.90872854,12.27428474,6096.488322,5851.707301,0.420860896
660,66,1691,3.085911922,3.214940769,6.151676433,5.922082307,4.633904736,3.717196312,16.21790973,12.24274352,5979.039518,5848.985576,0.489383526
661,66.1,1692,2.786168467,3.216192468,5.330960952,5.927227982,2.930994055,3.701922025,17.57329024,12.19603638,5960.200799,5846.976886,0.445007373
662,66.2,1694,3.040938719,3.227871236,5.564201575,5.938155917,5.111642172,3.709328219,15.27830088,12.1389756,5948.878997,5844.639507,0.483007668
663,66.3,1695,3.421762915,3.229278774,6.507319556,5.94891171,3.330641588,3.703126114,13.87530141,12.10608777,5903.409399,5843.121673,0.534249915
664,66.4,1697,3.609771932,3.236186138,6.588359763,5.956343241,4.598627024,3.71139947,13.51316268,12.10335716,5972.54611,5841.802061,0.557479764
665,66.5,1698,3.127969103,3.237704567,5.697592636,5.961526609,3.825129869,3.707707336,13.60398555,12.09038357,6035.024576,5839.588748,0.495262455
666,66.6,1700,2.484405553,3.242341208,5.305733026,5.979857119,4.030467818,3.722803266,12.23700193,12.07759801,6172.331691,5837.271839,0.395222491
667,66.7,1702,2.411638751,3.254222492,5.14084662,6.004508478,3.458673567,3.720382357,12.20149412,12.08580643,6099.639954,5833.078508,0.382312254
668,66.8,1703,2.253658537,3.273305856,5.248780488,6.039436313,5.430894309,3.723401843,13.18739491,12.09276022,6178.437412,5827.879425,0.352888115
669,66.9,1705,2.368247791,3.293514287,5.152494849,6.073359769,4.159992663,3.735728449,12.72925909,12.09120854,6172.455853,5821.92895,0.374427141
670,67,1706,2.185620751,3.304973435,4.675846693,6.091014302,3.014649311,3.737980976,11.46924485,12.09430092,6036.892686,5817.63912,0.339574805
671,67.1,1708,2.243349429,3.320842627,5.308460546,6.112828523,3.868878025,3.739694133,10.94410642,12.10244332,6162.447085,5815.949393,0.350896925
672,67.2,1709,2.395357834,3.332375757,5.016634429,6.128744341,3.868471954,3.729666598,10.72129662,12.11441064,6045.742415,5813.449587,0.3793704
673,67.3,1711,2.01496636,3.347033878,4.534532473,6.153651181,2.917753673,3.738900933,13.01953819,12.12221568,6075.227015,5811.548376,0.3042678
674,67.4,1712,2.325596673,3.362288172,4.871270998,6.186739239,2.759182494,3.758423862,12.61999273,12.10081646,5976.452417,5809.662464,0.366534398
675,67.5,1714,2.613857594,3.381667702,5.033032266,6.21121693,2.425557719,3.778062015,12.60926852,12.09400532,6066.1934,5809.320722,0.417281923
676,67.6,1716,2.609196785,3.39864002,5.313388599,6.238789367,1.551585467,3.799984092,11.74365735,12.08579952,5939.05076,5807.411651,0.416506835
677,67.7,1717,3.079235844,3.417821112,5.173116218,6.252844646,1.705422929,3.82162703,12.37162144,12.08729244,5934.181789,5804.719701,0.488442954
678,67.8,1719,3.14273803,3.424011928,5.304172145,6.266400905,0.705512619,3.835066327,11.91646518,12.09840275,5898.194625,5802.234212,0.497308181
679,67.9,1720,3.326458012,3.421560389,6.110802809,6.265331725,2.694527223,3.858673467,12.07170467,12.08886455,5857.095224,5799.205797,0.521982046
680,68,1722,2.000281235,3.424169559,4.25718906,6.264502785,2.8123462,3.869839683,11.84755286,12.08543231,5998.105739,5796.584258,0.301091061
681,68.1,1723,2.529107671,3.449937012,5.189257189,6.294132819,3.800213598,3.898929053,12.65548477,12.08746486,5975.957801,5791.67039,0.402967319
682,68.2,1725,2.968122429,3.468205073,5.190194584,6.313219346,4.694971557,3.914502327,11.39703986,12.07497408,6017.190279,5787.244472,0.472481811
683,68.3,1727,2.809329528,3.482956874,5.47180774,6.32765403,1.053498573,3.89950223,11.72829057,12.08222263,5887.030216,5783.888521,0.448602684
684,68.4,1728,3.09583704,3.498527503,5.617780498,6.336459171,2.773818975,3.924110569,11.8850026,12.08452948,5828.823642,5782.261497,0.490778092
685,68.5,1730,2.865329513,3.507929664,5.514167463,6.348107156,4.23432028,3.927856944,12.04935068,12.08628834,5810.980755,5780.780772,0.457174573
686,68.6,1731,2.687447907,3.520687855,5.273482685,6.362141487,3.454384692,3.921143753,11.85547379,12.08652019,5965.372654,5779.274791,0.429340055
687,68.7,1733,2.752944515,3.53644802,5.540576762,6.377370498,4.60400801,3.93113849,12.48763302,12.08612639,5948.210793,5775.005319,0.439797458
688,68.8,1734,2.77805712,3.556958216,5.496404867,6.391489605,2.199818986,3.948546992,11.6908716,12.10060324,5900.041328,5771.911439,0.443741171
689,68.9,1736,2.654303625,3.575019055,5.564015273,6.402914276,3.168352683,3.968705638,11.3367531,12.10541235,5868.044427,5769.732844,0.4239506
690,69,1737,2.475769898,3.591966089,5.50276083,6.41520895,2.70885765,3.96156504,11.28966283,12.11020642,5913.397732,5768.16232,0.393710278
691,69.1,1739,2.782849864,3.608400004,4.991560467,6.427949223,4.078584919,3.976051851,10.3781409,12.11542389,5969.371351,5766.084951,0.444489777
692,69.2,1741,2.580795604,3.631611807,5.542880912,6.451957362,2.962085308,3.980010161,11.00200563,12.13845344,5858.26556,5763.366724,0.41175361
693,69.3,1742,3.059644175,3.652348649,5.662859949,6.46708647,4.910540033,3.991731838,11.28776929,12.15935153,5864.805452,5761.268273,0.485670923
694,69.4,1744,2.807606588,3.668431899,5.245368092,6.48005489,1.12561547,3.9885963,11.14206128,12.16726795,5857.790384,5759.012541,0.448336253
695,69.5,1745,3.397349414,3.685705446,5.638293355,6.494466021,3.822018091,4.023724486,12.01080607,12.17883772,5772.213427,5756.842781,0.531140216
696,69.6,1747,3.454617102,3.697915836,6.186785761,6.500525402,4.104820701,4.022778001,11.88738513,12.17819596,5650.891365,5754.542035,0.538399919
697,69.7,1748,3.402718183,3.713102339,6.14684575,6.510128822,2.694234339,4.007650228,11.67886588,12.19457465,5577.7332,5754.56225,0.531825982
698,69.8,1750,4.226903943,3.734671743,5.749390671,6.521934341,3.70605322,4.034731628,11.14362128,12.20471602,5430.411244,5754.239237,0.626022379
699,69.9,1752,3.885243793,3.742373941,5.628457481,6.531808038,2.991123118,4.050691895,11.63365754,12.20920857,5503.975324,5756.571397,0.589418275
700,70,1753,2.92786798,3.752936727,5.461178349,6.548158714,3.757691525,4.072760693,12.4679044,12.20679924,5841.991517,5757.561002,0.46655149
701,70.1,1755,2.832341547,3.773460833,5.25428893,6.562692608,4.072851182,4.084745637,11.54078472,12.19805371,5943.914598,5754.206227,0.452145623
702,70.2,1756,3.046522746,3.797570493,5.56185691,6.578272487,3.530841746,4.089946354,11.39173202,12.18998961,6059.12986,5749.895061,0.483804425
703,70.3,1758,2.376898305,3.812951343,5.221023321,6.590589766,3.355252224,4.09809858,12.66888506,12.18286028,6018.994049,5744.786763,0.376010601
704,70.4,1759,2.796708945,3.831047866,5.490299013,6.601598388,3.312303332,4.127311964,12.07426376,12.16141193,6023.979438,5741.640437,0.446647272
705,70.5,1761,2.170737834,3.844922573,4.620570532,6.614065108,3.163075129,4.144992318,10.75037383,12.13306873,6019.486784,5738.750735,0.336607376
706,70.6,1762,1.878929106,3.86457611,4.769343047,6.631111723,2.91282025,4.160226787,10.7280696,12.12794746,5911.563322,5737.120692,0.273910394
707,70.7,1764,2.616337504,3.882994656,5.251520177,6.638474313,5.213829841,4.173226731,12.35314879,12.12676073,5989.459998,5737.471886,0.417693767
708,70.8,1766,2.609779939,3.893656893,5.535991779,6.643775656,4.35485488,4.165332393,12.38138161,12.11541774,5926.410624,5736.141516,0.416603888
